tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
0.129546,-1.18548,0.532183,3.25108,-10.624,3.88869,-1.29923,-1.14423,9.51815,3.21633,-1.58793,5.86363,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201471,-0.0570658,0.122919,-0.055348,0.911602,0.505204,0.95137,0.895271,-1.60039,-1.57218,-1.42196,-1.36959,-0.0229596,-0.0802068,0.14187,0.0655633,0.526689,0.575325,0.870127,0.862627,-1.22528,-1.41635,-1.52458,-1.10418,-0.399718,1.21391,-0.116817,-0.456591,2.00239,-4.27129,-1.46371,0.656256,-0.280829,1.35857,-1.95485,1.54365,
1.21839,-1.47928,0.619294,1.91192,-11.3216,2.41998,-0.82813,-1.0776,8.49241,2.0685,-0.684685,3.61084,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278758,-0.0362439,0.117284,-0.0630253,0.949116,0.452859,0.912927,0.905405,-1.60364,-1.5087,-1.4705,-1.33508,0.0131523,-0.0779738,0.134554,0.00671132,0.531719,0.526171,0.832197,0.87028,-1.26519,-1.34262,-1.54906,-1.15364,-0.385371,0.872072,-0.375048,-0.337004,1.7733,-1.17435,-2.38027,0.398938,-0.0624727,4.16681,-2.55836,1.85021,
1.75504,-0.949951,0.771333,0.196232,-12.0434,-0.0562018,-0.114864,-2.2482,7.29062,5.71254,0.00951475,0.702404,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332287,-0.037115,0.110942,-0.0672703,0.984437,0.495054,0.856896,0.912001,-1.60219,-1.53336,-1.5163,-1.29421,0.037349,-0.0751187,0.140441,-0.0580816,0.534587,0.544047,0.797192,0.82807,-1.30454,-1.34302,-1.55434,-1.22543,0.0188096,-0.000281499,-0.0677149,0.0669737,1.59425,2.56203,-2.75551,0.299845,0.300982,-1.90805,-1.92104,2.03394,
2.16297,-0.833265,0.461617,-0.451939,-13.0884,-1.3138,0.676086,-3.18754,6.144,5.78779,1.19825,-1.2544,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308704,-0.0350288,0.110564,-0.0643024,1.01424,0.545003,0.803445,0.92022,-1.59029,-1.56385,-1.54271,-1.25489,0.0579478,-0.0662011,0.127904,-0.0799492,0.51851,0.541548,0.779721,0.803662,-1.32726,-1.35707,-1.51223,-1.26823,0.114969,0.107917,-0.056256,0.121537,1.39017,2.45483,-2.53834,0.547213,0.863297,-1.23669,-0.872476,1.8419,
2.95528,-0.944608,0.110098,-0.587374,-11.9295,-3.54692,1.18257,-3.26784,5.16995,5.63032,1.77457,-1.65229,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291997,-0.033237,0.107382,-0.0639471,1.04103,0.595375,0.755851,0.931432,-1.56638,-1.58414,-1.53877,-1.22905,0.0902415,-0.0693607,0.105972,-0.0892302,0.587298,0.50014,0.764688,0.808716,-1.33247,-1.37395,-1.44653,-1.28679,0.0614929,0.0830298,-0.290694,-0.0894054,1.17253,2.3321,-1.92331,0.399869,1.35577,-0.751378,1.06249,0.417573,
2.92639,-1.40129,0.279479,-0.832995,-13.2791,-5.757,1.26801,-3.32315,3.0464,5.7758,1.15929,-2.14492,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262256,-0.0293584,0.0994564,-0.0658418,1.06285,0.639935,0.725606,0.937412,-1.53645,-1.59522,-1.49868,-1.23331,0.0962834,-0.078533,0.100167,-0.100299,0.552206,0.452074,0.75451,0.808391,-1.38272,-1.37211,-1.39909,-1.33201,0.272673,0.343851,-0.52345,-0.0568497,1.02598,2.12097,-1.09083,0.195276,1.59392,-0.395818,2.66091,-0.64549,
3.19569,-1.05671,-0.596348,-1.04589,-13.2893,-6.43839,0.836077,-1.93257,1.03144,6.40747,3.14164,-1.60698,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176069,-0.0186932,0.0869782,-0.0660959,1.08303,0.68135,0.717286,0.935355,-1.50242,-1.60063,-1.44791,-1.26064,0.121704,-0.0471805,0.0711583,-0.106289,0.570128,0.460824,0.801527,0.849174,-1.42926,-1.34712,-1.34533,-1.36596,0.574154,0.689054,0.401696,0.0821052,0.933693,1.85049,2.53993,-0.443874,1.59529,-0.139527,-1.15422,-2.05229,
3.98175,-1.32178,-1.93728,-1.37805,-10.61,-6.13588,2.78645,0.694644,-4.97143,6.87813,4.3198,-1.90139,0,0,0,0,0,0,0,0,0,0,0,0,-0.00881776,-0.00767191,0.0913097,-0.0668716,1.09793,0.714479,0.752739,0.915443,-1.47171,-1.60413,-1.4504,-1.30486,0.157981,-0.0508731,0.0168829,-0.124491,0.685582,0.49911,0.893794,0.906309,-1.64086,-1.33274,-1.2752,-1.42827,0.376446,0.483496,0.15322,-0.124867,0.602667,1.50334,1.47983,-1.84598,1.48517,-0.186623,0.120383,-2.36754,
3.36864,-0.723252,-2.74896,-0.999502,-7.9174,-6.65683,3.093,1.83119,-4.28415,8.08642,5.65838,-0.190383,0,0,0,0,0,0,0,0,0,0,0,0,0.00764975,0.00128756,0.0945519,-0.0678467,1.08847,0.743919,0.778899,0.883615,-1.47717,-1.61031,-1.44631,-1.37238,0.172197,-0.020987,-0.0128001,-0.110928,0.727594,0.505187,0.92492,0.930512,-1.70331,-1.29641,-1.21723,-1.45309,1.49011,0.332776,0.13033,-0.155037,-2.20904,1.37705,1.11505,-1.31753,-2.73845,-0.477687,0.137226,-3.65453,
1.48345,0.605028,-2.56715,-0.313982,-2.38333,-5.72148,3.30288,1.52616,-1.52216,8.6616,10.3513,2.64116,0,0,0,0,0,0,0,0,0,0,0,0,0.0530947,0.00564805,0.0963926,-0.0727729,0.999574,0.771681,0.800299,0.863466,-1.55584,-1.62248,-1.44579,-1.4328,0.177001,0.0320468,-0.00505852,-0.0903601,0.760362,0.571212,0.953777,0.913633,-1.70767,-1.29044,-1.034,-1.37584,3.22843,0.109883,0.0617464,-0.251398,-7.19394,1.41951,1.06812,-0.543969,-4.54694,-0.721387,-0.112643,-2.43407,
-0.313331,1.45688,-1.57746,-0.372536,0.214397,-7.1925,2.93548,-0.195711,1.05137,9.18774,10.6486,1.11576,0,0,0,0,0,0,0,0,0,0,0,0,0.11503,0.00304446,0.0942735,-0.0815475,0.820602,0.802862,0.823548,0.857381,-1.64157,-1.63896,-1.45033,-1.44314,0.150368,0.0569496,0.0284465,-0.102639,0.658499,0.545063,0.962504,0.841133,-1.67507,-1.28726,-1.02897,-1.35352,2.39357,-0.218508,-0.136437,-0.309501,-8.53393,1.49509,1.07686,-0.420956,-3.77762,-0.790217,-0.228852,2.24944,
-0.298105,0.822093,-1.38931,-0.571934,1.88691,-7.09412,3.26501,-1.3458,1.94062,9.95617,10.0928,1.41924,0,0,0,0,0,0,0,0,0,0,0,0,0.147377,-0.00217927,0.0914344,-0.0834353,0.664335,0.832313,0.84336,0.859949,-1.68387,-1.65375,-1.45298,-1.40663,0.154207,0.0268194,0.0343731,-0.108205,0.599141,0.576331,0.990988,0.825388,-1.62051,-1.26908,-1.04913,-1.35119,0.937724,-0.194255,-0.0744397,-0.0946192,-7.03352,1.38912,0.85138,0.963574,-0.71305,-0.678947,0.00656564,-0.0665991,
-0.0164453,-0.165993,-1.42998,-1.05774,2.3494,-6.96169,3.21136,-1.76829,1.72344,10.9315,8.89563,-0.360181,0,0,0,0,0,0,0,0,0,0,0,0,0.155169,-0.00271406,0.0924398,-0.082426,0.550769,0.857304,0.857389,0.872771,-1.67161,-1.66519,-1.44971,-1.40015,0.153299,-0.00744633,0.0378548,-0.12183,0.556641,0.60169,0.998013,0.81023,-1.56982,-1.23729,-1.08837,-1.40229,-0.0605665,0.0953733,0.130702,0.145273,-4.40518,1.14269,0.608476,0.409484,1.64244,-0.467958,0.275777,0.613306,
1.09443,-0.984743,-1.70069,-1.29991,1.82345,-7.08493,2.82066,-1.65226,1.9583,11.2635,8.22329,-1.8289,0,0,0,0,0,0,0,0,0,0,0,0,0.144196,0.000153849,0.0953232,-0.0793134,0.490957,0.879878,0.870316,0.875568,-1.62628,-1.67248,-1.44346,-1.38614,0.170115,-0.0372493,0.029102,-0.129729,0.530918,0.61754,0.996785,0.805112,-1.49492,-1.22674,-1.10926,-1.45035,-0.892907,0.0993301,0.0903181,0.0790301,-1.64884,1.05291,0.682158,-0.218316,2.65133,-0.240247,0.263594,0.447529,
1.21799,-0.628677,-2.38758,-0.456949,1.57899,-6.54024,2.36808,-1.24801,5.31366,9.80124,6.50354,-0.661247,0,0,0,0,0,0,0,0,0,0,0,0,0.131664,0.00132325,0.0963883,-0.0800422,0.48905,0.900839,0.88583,0.863828,-1.59781,-1.67538,-1.4399,-1.39931,0.179434,-0.0257328,-0.000626154,-0.10475,0.583712,0.660266,0.997209,0.792906,-1.41325,-1.28454,-1.17696,-1.4565,-0.0474771,-0.0954464,-0.0755704,-0.321512,1.57513,1.05187,0.832743,-1.05007,-1.39896,-0.0603116,0.139794,-1.53677,
1.9624,-0.404361,-2.33803,-0.0697675,1.19298,-7.04653,1.74686,-0.882418,6.51695,8.20836,5.67136,-0.11634,0,0,0,0,0,0,0,0,0,0,0,0,0.126046,-0.00464937,0.0910586,-0.0916848,0.521898,0.922414,0.905706,0.831257,-1.62121,-1.672,-1.43754,-1.42794,0.19751,-0.02785,-0.00912192,-0.104552,0.601669,0.660625,0.998477,0.759782,-1.37772,-1.33551,-1.21054,-1.45734,-0.351575,-0.351311,-0.332964,-0.503813,1.60257,1.00361,1.14485,-1.80889,-0.859451,0.40795,0.00722907,-1.2376,
2.39006,-0.627988,-1.90793,-0.213215,0.294368,-7.62914,0.820071,-0.423556,6.2376,6.59897,5.69399,0.161183,0,0,0,0,0,0,0,0,0,0,0,0,0.118961,-0.011535,0.0838973,-0.0968564,0.55483,0.941997,0.933525,0.7932,-1.63299,-1.659,-1.44042,-1.44532,0.207773,-0.0432093,-0.000215165,-0.10662,0.60025,0.65573,0.998287,0.735136,-1.39071,-1.37814,-1.21802,-1.44806,-0.3395,-0.327735,-0.389769,-0.061739,1.68229,0.944945,1.59795,-2.05606,-0.361357,0.844749,-0.268005,-0.459582,
1.91396,-1.6314,-1.05596,0.717693,-1.09226,-7.71255,-0.10895,0.0936859,5.00895,5.18563,5.63711,1.50521,0,0,0,0,0,0,0,0,0,0,0,0,0.112213,-0.0181294,0.0749204,-0.101349,0.588679,0.96025,0.968937,0.764427,-1.63581,-1.63935,-1.44775,-1.45661,0.183383,-0.0888606,0.0235688,-0.0836951,0.578413,0.668671,1.0012,0.758966,-1.43568,-1.41075,-1.23015,-1.40801,-0.269449,-0.273768,-0.455648,-0.552675,1.67122,0.846145,1.83122,-0.460418,-0.0114779,1.05896,-0.394181,-0.580588,
1.05457,-2.25725,-0.322852,1.22904,-1.7745,-7.10088,-0.543418,0.405572,5.25754,4.54299,5.1019,1.6308,0,0,0,0,0,0,0,0,0,0,0,0,0.109585,-0.0212644,0.0665746,-0.110121,0.621616,0.975064,1.00374,0.77108,-1.63561,-1.6173,-1.45304,-1.45965,0.150667,-0.113456,0.046031,-0.0676904,0.579412,0.702533,1.00974,0.806079,-1.42589,-1.41604,-1.24992,-1.38925,-0.0550483,-0.09509,-0.381473,-0.336538,1.43879,0.575207,1.38727,0.938807,-0.0290695,0.977124,-0.0479901,0.258403,
1.27585,-2.96995,0.305747,1.70811,-0.500999,-5.3281,-0.599855,1.83214,5.863,3.72174,5.74194,1.71663,0,0,0,0,0,0,0,0,0,0,0,0,0.1086,-0.0232467,0.0586605,-0.116661,0.647455,0.984418,1.02491,0.783472,-1.63787,-1.60048,-1.44948,-1.44952,0.157487,-0.145184,0.0622543,-0.0554221,0.650987,0.779497,1.01721,0.865534,-1.40676,-1.43688,-1.21298,-1.36834,-0.107333,-0.156948,-0.431808,-0.354254,1.17861,0.41012,0.814796,0.438785,-0.170363,0.736619,0.341089,0.625473,
1.34467,-3.00539,0.64833,1.9163,-0.389602,-5.15841,-0.595025,1.91983,7.01841,3.28585,5.20423,1.84852,0,0,0,0,0,0,0,0,0,0,0,0,0.104915,-0.0277775,0.0495757,-0.123508,0.670187,0.992706,1.03774,0.791093,-1.64278,-1.58726,-1.43977,-1.43637,0.153458,-0.15376,0.0668467,-0.0512475,0.675112,0.794701,1.02364,0.876611,-1.3677,-1.44479,-1.22091,-1.35325,-0.262205,-0.288344,-0.433109,-0.219595,1.02544,0.416607,0.484879,0.436196,-0.282384,0.551876,0.534894,0.459331,
1.44488,-2.87967,0.788955,2.06449,-0.38113,-5.5352,-0.805435,1.61655,8.04219,2.73017,4.37308,2.18228,0,0,0,0,0,0,0,0,0,0,0,0,0.0983414,-0.0345642,0.0414162,-0.127686,0.690232,1.0022,1.04647,0.801576,-1.64894,-1.57744,-1.42864,-1.42963,0.14895,-0.156887,0.065695,-0.050573,0.694898,0.791293,1.02282,0.877736,-1.33364,-1.45901,-1.24269,-1.33614,-0.359355,-0.3568,-0.36397,-0.273327,0.995588,0.525041,0.428444,0.574884,-0.319558,0.461011,0.551342,0.310246,
1.31233,-2.89682,0.832621,2.1072,-0.371022,-6.00849,-1.13109,1.33025,8.97325,2.05713,3.37965,2.51664,0,0,0,0,0,0,0,0,0,0,0,0,0.0918453,-0.0407658,0.0363065,-0.132508,0.710914,1.01396,1.05529,0.814484,-1.65605,-1.56819,-1.4174,-1.42363,0.139272,-0.16127,0.066814,-0.0512692,0.715598,0.785248,1.01831,0.880949,-1.30408,-1.47731,-1.27172,-1.31834,-0.253319,-0.23159,-0.139867,-0.152454,0.976242,0.581294,0.413283,0.662761,-0.347867,0.429636,0.524912,0.231114,
0.898683,-3.00623,1.05297,2.12054,-0.382052,-6.48772,-1.57304,1.10286,9.88394,1.32771,1.8826,3.0607,0,0,0,0,0,0,0,0,0,0,0,0,0.0869996,-0.0449475,0.0351467,-0.134249,0.735617,1.02943,1.06552,0.832542,-1.66474,-1.55774,-1.40383,-1.41912,0.120038,-0.167601,0.0773068,-0.0499404,0.738776,0.781961,1.01002,0.890905,-1.27555,-1.49726,-1.31795,-1.29424,-0.145451,-0.120231,0.00207339,-0.0256547,0.922053,0.602126,0.371018,0.712447,-0.308488,0.368539,0.528731,0.122549,
0.549681,-3.51812,0.78049,3.27343,-0.54116,-5.91274,-1.21268,2.25725,10.346,0.731714,2.71248,4.87479,0,0,0,0,0,0,0,0,0,0,0,0,0.0846043,-0.0469124,0.0354253,-0.134552,0.753525,1.04154,1.07284,0.84685,-1.67025,-1.55111,-1.39347,-1.4174,0.10459,-0.189312,0.0669057,-0.0039496,0.749384,0.817175,1.03172,0.951652,-1.26129,-1.51581,-1.2749,-1.22161,-0.100067,-0.0837571,0.0130402,-0.0167576,0.875269,0.607123,0.369155,0.725629,-0.243963,0.301699,0.503533,0.0402835,
-0.0792375,-3.55616,0.781911,3.79093,-0.726214,-5.91913,-1.07821,2.71753,10.6441,0.306131,2.1364,5.72559,0,0,0,0,0,0,0,0,0,0,0,0,0.0825544,-0.0486998,0.0354046,-0.135154,0.771105,1.05424,1.07966,0.861634,-1.67446,-1.54556,-1.38211,-1.41669,0.0771348,-0.192962,0.0662731,0.0155468,0.757996,0.829389,1.04168,0.983961,-1.2518,-1.52837,-1.28445,-1.18685,-0.112502,-0.100818,-0.0204007,-0.0468483,0.797,0.595529,0.257727,0.681299,-0.155056,0.247512,0.609875,0.0407882,
-0.637712,-3.51176,0.896288,4.21757,-0.671618,-6.14811,-0.977743,2.88465,10.9361,-0.302838,0.898684,6.56655,0,0,0,0,0,0,0,0,0,0,0,0,0.0800857,-0.0510041,0.0348031,-0.136268,0.78633,1.06604,1.08365,0.874962,-1.67657,-1.54075,-1.3686,-1.41568,0.0518796,-0.194701,0.0698949,0.0311371,0.774175,0.831599,1.04777,1.0038,-1.24033,-1.54755,-1.31814,-1.15219,-0.134884,-0.161312,-0.0379878,-0.0648924,0.735495,0.573941,0.161291,0.672744,-0.059751,0.265833,0.725542,0.0414097,
-1.2833,-3.22621,0.779861,4.38198,-0.618949,-6.27245,-0.965855,2.84579,11.0339,-1.15265,-0.0204465,7.14724,0,0,0,0,0,0,0,0,0,0,0,0,0.0781286,-0.0565213,0.0347169,-0.136916,0.801526,1.07662,1.08694,0.889113,-1.67724,-1.53293,-1.35318,-1.4149,0.0262231,-0.192885,0.066813,0.0387275,0.791293,0.834171,1.05179,1.01665,-1.23626,-1.56905,-1.33962,-1.1286,-0.028679,-0.365755,0.045084,0.0182009,0.726249,0.422183,0.174583,0.685279,-0.018637,0.499212,0.719063,0.0204704,
-2.07835,-2.68721,0.619517,4.55702,-0.763675,-6.04571,-1.00225,2.82873,11.2529,-1.71871,-0.538867,7.64165,0,0,0,0,0,0,0,0,0,0,0,0,0.0786902,-0.067652,0.0360865,-0.136032,0.816238,1.08093,1.09098,0.902746,-1.67778,-1.5227,-1.33952,-1.41485,-0.00295172,-0.191447,0.0623438,0.0473016,0.800668,0.835722,1.05546,1.02946,-1.2286,-1.58471,-1.34813,-1.10969,0.0746009,-0.815316,0.0738304,0.0526247,0.748849,-0.168833,0.228342,0.67818,-0.0467093,0.336874,0.64696,-0.0255674,
-3.61449,2.41598,4.68008,2.59998,-0.920699,-11.8691,-3.3351,1.3896,11.1574,1.49226,-9.00776,-0.871416,0,0,0,0,0,0,0,0,0,0,0,0,0.0815448,-0.089895,0.0377531,-0.134662,0.832407,1.06367,1.09615,0.916829,-1.67932,-1.5267,-1.32926,-1.41598,-0.0594018,-0.018064,0.22644,-0.0293227,0.811399,0.559256,0.967785,0.985958,-1.23481,-1.48174,-1.68417,-1.45264,0.181649,-1.2404,0.0742151,0.0669934,0.791043,-1.48258,0.252137,0.677249,-0.0894059,-0.736466,0.270407,-0.0900278,
-3.76304,0.929637,-1.17534,-0.625268,-3.1704,-10.0425,-2.97023,1.20171,9.44208,1.06948,5.44694,0.5289,0,0,0,0,0,0,0,0,0,0,0,0,0.0971788,-0.0844712,0.0664808,-0.108466,0.850847,1.05857,1.11385,0.942929,-1.68151,-1.52875,-1.445,-1.4347,-0.0282854,-0.0223485,0.0884485,-0.0787896,0.743917,0.66934,0.993389,1.02789,-1.30569,-1.47589,-1.4292,-1.44236,1.25287,1.24686,3.44907,2.73437,0.994316,0.623509,-0.0827604,1.84452,-0.0931897,0.504057,-10.1038,-1.44078,
-1.64077,0.317356,-1.06089,0.768884,-3.24651,-11.5221,1.93602,-1.18647,6.46797,0.685242,-0.355906,0.728512,0,0,0,0,0,0,0,0,0,0,0,0,0.103001,-0.0786245,0.131203,-0.0903992,0.868174,1.07521,1.03939,0.982576,-1.67596,-1.52251,-1.50978,-1.46577,0.0213206,-0.0820162,0.111187,-0.0771918,0.751394,0.6337,1.01357,0.971304,-1.40425,-1.49434,-1.46395,-1.46275,-0.802468,-0.8043,1.12098,-0.877401,0.654026,0.968822,-5.16295,1.80934,0.64911,0.0379798,3.00315,-1.30596,
-1.96917,1.4026,0.438271,1.78067,-3.66499,-11.6611,-1.76285,-0.837592,8.44646,2.21269,0.901568,1.41907,0,0,0,0,0,0,0,0,0,0,0,0,0.0860259,-0.0963049,0.122918,-0.111927,0.881476,1.09463,1.01144,1.01861,-1.66204,-1.52365,-1.49381,-1.49319,-0.00465539,-0.0534242,0.124937,-0.0593296,0.747923,0.645971,0.967346,1.01619,-1.31299,-1.43858,-1.4693,-1.4608,-0.595728,-0.661166,-0.775569,-0.931502,0.652326,0.889473,1.32114,1.55415,0.559418,-0.171942,-0.57748,-1.21878,
-1.77875,0.610413,0.314318,1.35071,-4.11056,-12.0669,-1.40795,-1.48847,7.25108,1.35181,1.07149,1.59745,0,0,0,0,0,0,0,0,0,0,0,0,0.0818127,-0.102146,0.113566,-0.124031,0.893667,1.10974,1.03535,1.0434,-1.65375,-1.52805,-1.50496,-1.51287,0.013116,-0.076773,0.123249,-0.0750135,0.739164,0.6382,0.998367,1.00153,-1.35745,-1.47738,-1.47122,-1.46268,0.122669,0.0478091,-0.144496,-0.250518,0.495953,0.556608,0.966917,0.883295,0.312797,-0.169822,-0.455943,-0.685769,
-2.30755,0.295612,0.566414,1.62761,-4.29823,-11.8343,-1.62348,-1.09715,7.90563,2.37495,1.10164,1.85793,0,0,0,0,0,0,0,0,0,0,0,0,0.0880252,-0.097518,0.113429,-0.125647,0.901421,1.1182,1.05005,1.05462,-1.64887,-1.5325,-1.51136,-1.52196,0.00322904,-0.0798055,0.136621,-0.0607358,0.734467,0.650418,0.993826,1.01491,-1.32967,-1.44362,-1.47037,-1.45215,0.375292,0.294398,0.0267891,-0.00964759,0.248773,0.279737,0.435761,0.208682,0.148292,-0.305871,-0.153734,-0.225154,
-2.89738,0.324165,0.557011,1.70342,-4.27244,-11.9494,-1.61658,-1.00311,8.14704,2.10776,1.12387,1.81623,0,0,0,0,0,0,0,0,0,0,0,0,0.0961611,-0.0909767,0.114131,-0.125062,0.903872,1.12144,1.05393,1.05343,-1.64663,-1.53965,-1.51154,-1.52299,-0.011276,-0.0710162,0.137409,-0.0555841,0.733242,0.64469,0.989415,1.00833,-1.31852,-1.46257,-1.46445,-1.44878,0.422904,0.349695,0.0498412,0.0670689,0.0133763,0.0614118,0.00745712,-0.248862,0.111325,-0.36162,0.106937,0.0782965,
-3.11441,0.349356,0.451314,1.74545,-3.6828,-11.7227,-1.32946,-0.633968,8.19869,2.59172,0.927544,1.63089,0,0,0,0,0,0,0,0,0,0,0,0,0.10387,-0.084602,0.114194,-0.124184,0.901407,1.12072,1.04996,1.04475,-1.64355,-1.54735,-1.50658,-1.51922,-0.0148293,-0.0658521,0.131029,-0.0544494,0.749381,0.649522,0.98954,1.00847,-1.31194,-1.4512,-1.46246,-1.4489,0.293873,0.238783,-0.060837,-0.00416985,-0.2357,-0.114485,-0.362025,-0.546114,0.183333,-0.3759,0.350665,0.253922,
-3.02637,0.344935,0.369721,1.71473,-3.35774,-11.5509,-1.11432,-0.366934,7.74156,2.79782,0.730586,1.50106,0,0,0,0,0,0,0,0,0,0,0,0,0.108367,-0.0809996,0.111972,-0.125128,0.894811,1.11718,1.04086,1.03274,-1.63868,-1.55444,-1.49853,-1.51383,-0.00924329,-0.064459,0.123894,-0.0581068,0.752521,0.650678,0.986422,1.00589,-1.32283,-1.44888,-1.46104,-1.44867,0.172212,0.137155,-0.14333,-0.0784145,-0.399025,-0.223366,-0.493134,-0.608934,0.309187,-0.31743,0.413252,0.255789,
-3.02674,0.393641,0.315653,1.71225,-3.04586,-11.4082,-0.891268,-0.176587,7.34278,2.91958,0.576069,1.4486,0,0,0,0,0,0,0,0,0,0,0,0,0.111286,-0.0785975,0.108837,-0.127027,0.885356,1.11166,1.03087,1.02077,-1.6308,-1.55993,-1.4908,-1.5096,-0.00740141,-0.0607885,0.118577,-0.0603987,0.753773,0.649474,0.986393,1.00322,-1.32853,-1.4474,-1.46161,-1.44884,0.119124,0.103169,-0.144306,-0.093079,-0.487432,-0.292899,-0.441444,-0.524314,0.427849,-0.212481,0.307437,0.140791,
-3.07803,0.382523,0.19026,1.68969,-2.64197,-11.1548,-0.819818,-0.0924397,6.80834,3.0322,0.602135,1.55761,0,0,0,0,0,0,0,0,0,0,0,0,0.113606,-0.0764443,0.106407,-0.128664,0.875209,1.10536,1.02343,1.01169,-1.62142,-1.56313,-1.48662,-1.50846,-0.0071625,-0.0588362,0.112066,-0.0624595,0.759124,0.652544,0.984601,1.00026,-1.33907,-1.44417,-1.46034,-1.44661,0.117668,0.115361,-0.097556,-0.0691418,-0.520344,-0.331349,-0.301672,-0.386449,0.500556,-0.116254,0.109708,-0.0226699,
-3.09197,0.334564,0.0976041,1.7228,-2.32543,-10.94,-0.767277,0.0105428,6.40891,2.97616,0.740679,1.75678,0,0,0,0,0,0,0,0,0,0,0,0,0.115866,-0.074127,0.104842,-0.129907,0.864664,1.09849,1.01891,1.00538,-1.61109,-1.56476,-1.48668,-1.5107,-0.0057248,-0.0585265,0.107423,-0.0622039,0.760972,0.653843,0.984922,1.00062,-1.34429,-1.4469,-1.45909,-1.44421,0.1044,0.110896,-0.066141,-0.0604309,-0.533752,-0.352472,-0.164828,-0.259218,0.522177,-0.0593948,-0.101612,-0.189009,
-3.07251,0.351578,-0.039751,1.72299,-1.82028,-10.6781,-0.728305,0.102668,6.04061,2.90864,1.00499,2.02664,0,0,0,0,0,0,0,0,0,0,0,0,0.117795,-0.0720047,0.103667,-0.13118,0.853351,1.09092,1.01659,1.00096,-1.60043,-1.56582,-1.49102,-1.51632,-0.00352845,-0.0561492,0.101087,-0.0635101,0.769657,0.656426,0.986023,1.00152,-1.34909,-1.4505,-1.45672,-1.44189,0.0788584,0.0896186,-0.0495312,-0.0625104,-0.544123,-0.368485,-0.0718996,-0.177155,0.485509,-0.0512594,-0.294774,-0.331968,
-3.03102,0.350441,-0.159892,1.80386,-1.45941,-10.3629,-0.676764,0.234892,5.77265,3.10017,1.33379,2.35112,0,0,0,0,0,0,0,0,0,0,0,0,0.119137,-0.0704384,0.102818,-0.132422,0.842357,1.08337,1.0156,0.997739,-1.59152,-1.5671,-1.49851,-1.52401,-0.00100742,-0.0551146,0.0956108,-0.0615764,0.772883,0.661154,0.987779,1.004,-1.35258,-1.44479,-1.45398,-1.43847,0.0548379,0.0653122,-0.0405968,-0.0654415,-0.554856,-0.385146,-0.0375281,-0.156585,0.401969,-0.0845183,-0.440995,-0.425451,
-2.96826,0.339416,-0.362533,1.90088,-0.987019,-10.0091,-0.623725,0.465872,5.59825,3.23381,1.79355,2.73805,0,0,0,0,0,0,0,0,0,0,0,0,0.120119,-0.0692742,0.102106,-0.133738,0.83059,1.07503,1.01476,0.994166,-1.58443,-1.5695,-1.50911,-1.53356,0.00230049,-0.0546456,0.0871817,-0.0587598,0.779806,0.666462,0.988889,1.00905,-1.35496,-1.44293,-1.44854,-1.43352,0.0455796,0.0526013,-0.0211423,-0.0528404,-0.565162,-0.410257,-0.0460249,-0.18772,0.277025,-0.138736,-0.55857,-0.473989,
-2.84477,0.320615,-0.529786,1.96903,-0.470709,-9.61171,-0.477747,0.678194,5.61906,3.31583,2.28515,3.08899,0,0,0,0,0,0,0,0,0,0,0,0,0.120902,-0.0683847,0.101861,-0.13465,0.819172,1.06653,1.01347,0.989873,-1.58022,-1.57277,-1.52111,-1.5432,0.00768472,-0.0549093,0.0805013,-0.0567481,0.788795,0.673279,0.992671,1.01218,-1.35241,-1.44384,-1.44236,-1.42935,0.0286665,0.0325382,-0.00842419,-0.042972,-0.577419,-0.438968,-0.0846062,-0.240964,0.152364,-0.18505,-0.632558,-0.48528,
